Nombre espacio, Area(m2)
"P01_E01", 64.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, 0.000, 0.468, 0.000, 5.484, 0.030, 0.000, 0.000, 0.000, -5.982, 0.000, 0.000, 17.98
0, 0, 0.000, 0.321, 0.000, 3.737, 0.018, 0.000, 0.000, 0.000, -4.076, -0.000, -0.000, 18.30
0, 0, 0.000, 0.279, 0.000, 3.270, 0.015, 0.000, 0.000, 0.000, -3.564, -0.000, -0.000, 18.36
0, 0, 0.000, 0.275, 0.000, 3.263, 0.015, 0.000, 0.000, 0.000, -3.553, 0.000, -0.000, 18.33
0, 0, 0.000, 0.283, 0.000, 3.408, 0.016, 0.000, 0.000, 0.000, -3.707, 0.000, 0.000, 18.25
0, 0, 0.000, 0.277, 0.000, 3.402, 0.016, 0.000, 0.000, 0.000, -3.695, 0.000, -0.000, 18.21
0, 0, 0.000, 0.284, 0.000, 3.548, 0.017, 0.000, 0.000, 0.000, -3.849, 0.000, -0.000, 18.14
0, 0, 0.000, 0.283, 0.000, 3.606, 0.017, 0.000, 0.000, 0.000, -3.906, -0.000, -0.000, 18.32
0, 0, 0.000, 0.278, 0.000, 3.606, 0.017, 0.000, 0.000, 0.000, -3.901, 0.000, 0.000, 18.31
0, 0, 0.000, 0.249, 0.000, 3.299, 0.015, 0.000, 0.000, 0.000, -3.563, -0.000, -0.000, 18.36
0, 0, 0.000, 0.221, 0.000, 2.994, 0.013, 0.000, 0.000, 0.000, -3.228, -0.000, 0.000, 18.41
0, 0, 0.000, 0.217, 0.000, 2.994, 0.013, 0.000, 0.000, 0.000, -3.224, 0.000, -0.000, 18.40
0, 0, 0.000, 0.201, 0.000, 2.842, 0.012, 0.000, 0.000, 0.000, -3.055, -0.000, -0.000, 18.42
0, 0, 0.000, 0.186, 0.000, 2.690, 0.011, 0.000, 0.000, 0.000, -2.887, -0.000, 0.000, 18.44
0, 0, 0.000, 0.172, 0.000, 2.539, 0.010, 0.000, 0.000, 0.000, -2.720, -0.000, 0.000, 18.46
0, 0, 0.000, 0.168, 0.000, 2.539, 0.010, 0.000, 0.000, 0.000, -2.717, 0.000, -0.000, 18.45
0, 0, 0.000, 0.174, 0.000, 2.690, 0.011, 0.000, 0.000, 0.000, -2.875, 0.000, -0.000, 18.40
0, 0, 0.000, 0.180, 0.000, 2.842, 0.012, 0.000, 0.000, 0.000, -3.033, 0.000, -0.000, 18.35
0, 0, 0.000, 0.175, 0.000, 2.840, 0.012, 0.000, 0.000, 0.000, -3.027, 0.000, 0.000, 18.33
0, 0, 0.000, 0.180, 0.000, 2.993, 0.013, 0.000, 0.000, 0.000, -3.186, 0.000, -0.000, 18.28
0, 0, 0.000, 0.176, 0.000, 2.991, 0.013, 0.000, 0.000, 0.000, -3.180, 0.000, -0.000, 18.26
0, 0, 0.000, 0.181, 0.000, 3.144, 0.014, 0.000, 0.000, 0.000, -3.338, 0.000, -0.000, 18.20
0, 0, 0.000, 0.176, 0.000, 3.142, 0.014, 0.000, 0.000, 0.000, -3.332, 0.000, -0.000, 18.18
0, 0, 0.000, 0.180, 0.000, 3.280, 0.015, 0.000, 0.000, 0.000, -3.475, 0.000, -0.000, 18.07
0, 0, 0.000, 0.175, 0.000, 3.264, 0.015, 0.000, 0.000, 0.000, -3.453, 0.000, -0.000, 18.00
0, 0, 0.000, 0.178, 0.000, 3.406, 0.016, 0.000, 0.000, 0.000, -3.599, 0.000, -0.000, 17.90
0, 0, 0.000, 0.173, 0.000, 3.393, 0.016, 0.000, 0.000, 0.000, -3.582, 0.000, -0.000, 17.84
0, 0, 0.000, 0.176, 0.000, 3.539, 0.017, 0.000, 0.000, 0.000, -3.732, 0.000, 0.000, 17.75
0, 0, 0.000, 0.171, 0.000, 3.528, 0.017, 0.000, 0.000, 0.000, -3.716, 0.000, -0.000, 17.70
0, 0, 0.000, 0.174, 0.000, 3.677, 0.018, 0.000, 0.000, 0.000, -3.869, 0.000, 0.000, 17.62
0, 0, 0.000, 0.170, 0.000, 3.672, 0.018, 0.000, 0.000, 0.000, -3.859, 0.000, -0.000, 17.59
0, 0, 0.000, 0.176, 0.000, 3.890, 0.019, 0.000, 0.000, 0.000, -4.085, -0.000, -0.000, 17.75
0, 0, 0.000, 0.171, 0.000, 3.889, 0.019, 0.000, 0.000, 0.000, -4.079, 0.000, -0.000, 17.73
0, 0, 0.000, 0.160, 0.000, 3.727, 0.018, 0.000, 0.000, 0.000, -3.905, -0.000, -0.000, 17.74
0, 0, 0.000, 0.150, 0.000, 3.566, 0.017, 0.000, 0.000, 0.000, -3.733, -0.000, -0.000, 17.76
0, 0, 0.000, 0.133, 0.000, 3.248, 0.014, 0.000, 0.000, 0.000, -3.395, -0.000, -0.000, 17.81
0, 0, 0.000, 0.124, 0.000, 3.089, 0.013, 0.000, 0.000, 0.000, -3.226, -0.000, 0.000, 17.83
0, 0, 0.000, 0.114, 0.000, 2.931, 0.012, 0.000, 0.000, 0.000, -3.057, -0.000, 0.000, 17.85
0, 0, 0.000, 0.118, 0.000, 3.086, 0.014, 0.000, 0.000, 0.000, -3.217, 0.000, -0.000, 17.80
0, 0, 0.000, 0.121, 0.000, 3.242, 0.015, 0.000, 0.000, 0.000, -3.377, 0.000, -0.000, 17.75
0, 0, 0.000, 0.118, 0.000, 3.239, 0.015, 0.000, 0.000, 0.000, -3.371, 0.000, 0.000, 17.73
0, 0, 0.000, 0.120, 0.000, 3.395, 0.016, 0.000, 0.000, 0.000, -3.531, 0.000, -0.000, 17.68
0, 0, 0.000, 0.117, 0.000, 3.392, 0.016, 0.000, 0.000, 0.000, -3.525, 0.000, -0.000, 17.66
0, 0, 0.000, 0.114, 0.000, 3.389, 0.016, 0.000, 0.000, 0.000, -3.519, 0.000, -0.000, 17.64
0, 0, 0.000, 0.117, 0.000, 3.545, 0.017, 0.000, 0.000, 0.000, -3.679, 0.000, 0.000, 17.58
0, 0, 0.000, 0.114, 0.000, 3.541, 0.017, 0.000, 0.000, 0.000, -3.672, 0.000, -0.000, 17.56
0, 0, 0.000, 0.111, 0.000, 3.538, 0.017, 0.000, 0.000, 0.000, -3.666, 0.000, 0.000, 17.54
0, 0, 0.000, 0.108, 0.000, 3.516, 0.017, 0.000, 0.000, 0.000, -3.640, 0.000, -0.000, 17.46
0, 0, 0.000, 0.105, 0.000, 3.496, 0.017, 0.000, 0.000, 0.000, -3.617, 0.000, 0.000, 17.38
0, 0, 0.000, 0.102, 0.000, 3.479, 0.017, 0.000, 0.000, 0.000, -3.597, 0.000, 0.000, 17.31
0, 0, 0.000, 0.099, 0.000, 3.464, 0.017, 0.000, 0.000, 0.000, -3.580, 0.000, -0.000, 17.26
0, 0, 0.000, 0.101, 0.000, 3.612, 0.018, 0.000, 0.000, 0.000, -3.730, 0.000, -0.000, 17.17
0, 0, 0.000, 0.098, 0.000, 3.603, 0.018, 0.000, 0.000, 0.000, -3.718, 0.000, 0.000, 17.13
0, 0, 0.000, 0.095, 0.000, 3.596, 0.018, 0.000, 0.000, 0.000, -3.709, 0.000, 0.000, 17.10
0, 0, 0.000, 0.093, 0.000, 3.590, 0.018, 0.000, 0.000, 0.000, -3.701, 0.000, -0.000, 17.07
0, 0, 0.000, 0.092, 0.000, 3.650, 0.018, 0.000, 0.000, 0.000, -3.761, -0.000, 0.000, 17.27
0, 0, 0.000, 0.090, 0.000, 3.649, 0.018, 0.000, 0.000, 0.000, -3.756, 0.000, -0.000, 17.26
0, 0, 0.000, 0.084, 0.000, 3.484, 0.017, 0.000, 0.000, 0.000, -3.585, -0.000, -0.000, 17.28
0, 0, 0.000, 0.078, 0.000, 3.321, 0.015, 0.000, 0.000, 0.000, -3.415, -0.000, -0.000, 17.30
0, 0, 0.000, 0.065, 0.000, 2.840, 0.012, 0.000, 0.000, 0.000, -2.917, -0.000, -0.000, 17.39
0, 0, 0.000, 0.056, 0.000, 2.521, 0.010, 0.000, 0.000, 0.000, -2.588, -0.000, -0.000, 17.45
0, 0, 0.000, 0.055, 0.000, 2.520, 0.010, 0.000, 0.000, 0.000, -2.585, 0.000, 0.000, 17.44
0, 0, 0.000, 0.050, 0.000, 2.361, 0.009, 0.000, 0.000, 0.000, -2.420, -0.000, -0.000, 17.47
0, 0, 0.000, 0.049, 0.000, 2.359, 0.009, 0.000, 0.000, 0.000, -2.418, 0.000, -0.000, 17.46
0, 0, 0.000, 0.051, 0.000, 2.515, 0.010, 0.000, 0.000, 0.000, -2.577, 0.000, -0.000, 17.41
0, 0, 0.000, 0.053, 0.000, 2.671, 0.011, 0.000, 0.000, 0.000, -2.736, 0.000, -0.000, 17.37
0, 0, 0.000, 0.055, 0.000, 2.827, 0.012, 0.000, 0.000, 0.000, -2.894, 0.000, -0.000, 17.32
0, 0, 0.000, 0.053, 0.000, 2.824, 0.012, 0.000, 0.000, 0.000, -2.889, 0.000, -0.000, 17.30
0, 0, 0.000, 0.055, 0.000, 2.980, 0.013, 0.000, 0.000, 0.000, -3.049, 0.000, -0.000, 17.25
0, 0, 0.000, 0.057, 0.000, 3.137, 0.014, 0.000, 0.000, 0.000, -3.208, 0.000, -0.000, 17.20
0, 0, 0.000, 0.055, 0.000, 3.133, 0.014, 0.000, 0.000, 0.000, -3.202, 0.000, 0.000, 17.18
0, 0, 0.000, 0.056, 0.000, 3.272, 0.015, 0.000, 0.000, 0.000, -3.343, 0.000, -0.000, 17.06
0, 0, 0.000, 0.055, 0.000, 3.250, 0.015, 0.000, 0.000, 0.000, -3.320, 0.000, -0.000, 16.99
0, 0, 0.000, 0.058, 0.000, 3.556, 0.017, 0.000, 0.000, 0.000, -3.631, 0.000, 0.000, 16.85
0, 0, 0.000, 0.062, 0.000, 3.864, 0.019, 0.000, 0.000, 0.000, -3.945, 0.000, -0.000, 16.71
0, 0, 0.000, 0.065, 0.000, 4.177, 0.021, 0.000, 0.000, 0.000, -4.263, 0.000, -0.000, 16.58
0, 0, 0.000, 0.069, 0.000, 4.499, 0.024, 0.000, 0.000, 0.000, -4.591, 0.000, -0.000, 16.47
0, 0, 0.000, 0.069, 0.000, 4.656, 0.025, 0.000, 0.000, 0.000, -4.750, 0.000, 0.000, 16.39
0, 0, 0.000, 0.072, 0.000, 4.982, 0.028, 0.000, 0.000, 0.000, -5.082, 0.000, -0.000, 16.28
0, 0, 0.000, 0.076, 0.000, 5.377, 0.031, 0.000, 0.000, 0.000, -5.485, -0.000, -0.000, 16.39
0, 0, 0.000, 0.074, 0.000, 5.371, 0.031, 0.000, 0.000, 0.000, -5.476, 0.000, -0.000, 16.36
0, 0, 0.000, 0.066, 0.000, 4.858, 0.027, 0.000, 0.000, 0.000, -4.950, -0.000, 0.000, 16.45
0, 0, 0.000, 0.053, 0.000, 4.023, 0.018, 0.000, 0.000, 0.000, -4.094, -0.000, -0.000, 16.61
0, 0, 0.000, 0.043, 0.000, 3.368, 0.014, 0.000, 0.000, 0.000, -3.426, -0.000, 0.000, 16.75
0, 0, 0.000, 0.036, 0.000, 2.888, 0.011, 0.000, 0.000, 0.000, -2.936, -0.000, 0.000, 16.88
0, 0, 0.000, 0.030, 0.000, 2.416, 0.009, 0.000, 0.000, 0.000, -2.454, -0.000, -0.000, 17.01
0, 0, 0.000, 0.027, 0.000, 2.265, 0.008, 0.000, 0.000, 0.000, -2.300, -0.000, -0.000, 17.07
0, 0, 0.000, 0.027, 0.000, 2.269, 0.008, 0.000, 0.000, 0.000, -2.303, -0.000, 0.000, 17.08
0, 0, 0.000, 0.030, 0.000, 2.584, 0.009, 0.000, 0.000, 0.000, -2.623, 0.000, -0.000, 16.99
0, 0, 0.000, 0.032, 0.000, 2.884, 0.012, 0.000, 0.000, 0.000, -2.928, 0.000, -0.000, 16.85
0, 0, 0.000, 0.035, 0.000, 3.198, 0.014, 0.000, 0.000, 0.000, -3.247, 0.000, -0.000, 16.75
0, 0, 0.000, 0.036, 0.000, 3.355, 0.016, 0.000, 0.000, 0.000, -3.406, 0.000, 0.000, 16.69
0, 0, 0.000, 0.036, 0.000, 3.514, 0.017, 0.000, 0.000, 0.000, -3.567, 0.000, 0.000, 16.64
0, 0, 0.000, 0.039, 0.000, 3.837, 0.019, 0.000, 0.000, 0.000, -3.895, 0.000, 0.000, 16.54
0, 0, 0.000, 0.040, 0.000, 3.996, 0.020, 0.000, 0.000, 0.000, -4.056, 0.000, 0.000, 16.49
0, 0, 0.000, 0.040, 0.000, 4.135, 0.021, 0.000, 0.000, 0.000, -4.196, 0.000, -0.000, 16.36
0, 0, 0.000, 0.040, 0.000, 4.275, 0.022, 0.000, 0.000, 0.000, -4.338, 0.000, -0.000, 16.23
0, 0, 0.000, 0.041, 0.000, 4.419, 0.024, 0.000, 0.000, 0.000, -4.484, 0.000, -0.000, 16.12
0, 0, 0.000, 0.041, 0.000, 4.565, 0.025, 0.000, 0.000, 0.000, -4.631, 0.000, 0.000, 16.01
0, 0, 0.000, 0.043, 0.000, 4.891, 0.028, 0.000, 0.000, 0.000, -4.961, 0.000, -0.000, 15.90
0, 0, 0.000, 0.043, 0.000, 5.050, 0.029, 0.000, 0.000, 0.000, -5.122, 0.000, -0.000, 15.82
0, 0, 0.000, 0.044, 0.000, 5.209, 0.031, 0.000, 0.000, 0.000, -5.284, 0.000, 0.000, 15.75
0, 0, 0.000, 0.044, 0.000, 5.370, 0.032, 0.000, 0.000, 0.000, -5.446, 0.000, -0.000, 15.67
0, 0, 0.000, 0.045, 0.000, 5.599, 0.034, 0.000, 0.000, 0.000, -5.678, -0.000, -0.000, 15.82
